username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
ThinkGrowRiches,2014-02-08 16:59,1,2,"Everything you need for SUCCESS all in the palm of your hand! http:// Trckrs.com/EarnBitcoins #MakeMoney #Bitcoin #WorkFromHome #Success",,,#MakeMoney #Bitcoin #WorkFromHome #Success,"432302797904547840",https://twitter.com/ThinkGrowRiches/status/432302797904547840
bitcoinvalue,2014-02-08 16:59,0,0,"Bitcoin up 3.22% in last 15 mins. #bitcoin was $638.44, now valued at $659.00",,,#bitcoin,"432302762945028096",https://twitter.com/bitcoinvalue/status/432302762945028096
VTCPool,2014-02-08 16:59,0,0,"@nonny122 @moolah_ch Seconded and thirded. #Vertcoin will replace #Bitcoin http:// bit.ly/1fyQagF . Be an early adopter! #Altcoins #VTC",,@nonny122 @moolah_ch,#Vertcoin #Bitcoin #Altcoins #VTC,"432302750873837568",https://twitter.com/VTCPool/status/432302750873837568
jamesbarcia,2014-02-08 16:59,0,0,"RT @ColeColdwater : Great crowd of friendly #shibes @last night's #Dogecoin party! @BitcoinCenterNY #doge #bitcoin #BTC #crypto #MtGox ...",,@ColeColdwater @last @BitcoinCenterNY,#shibes #Dogecoin #doge #bitcoin #BTC #crypto #MtGox,"432302734248001536",https://twitter.com/jamesbarcia/status/432302734248001536
jamesbarcia,2014-02-08 16:59,0,0,"RT @ColeColdwater : Look at this cute lil #doge ! #Sandy is a rescue pup and was @BitcoinCenterNY for the #dogecoin party! #Bitcoin #BTC ...",,@ColeColdwater @BitcoinCenterNY,#doge #Sandy #dogecoin #Bitcoin #BTC,"432302678858035200",https://twitter.com/jamesbarcia/status/432302678858035200
BitcoinSpy,2014-02-08 16:59,0,0,"#Bitcoin BTC to USD Exchange rate: 1 Bitcoin = $ 694.4",,,#Bitcoin,"432302667981795328",https://twitter.com/BitcoinSpy/status/432302667981795328
cukeking,2014-02-08 16:59,0,1,"A priest, a rabbi, and a #bitcoin enthusiast walk into a bar. "Do you ever stop preaching?" they say, leaving the enthusiast to drink alone.",,,#bitcoin,"432302661254123521",https://twitter.com/cukeking/status/432302661254123521
rcwhalen,2014-02-08 16:59,0,1,"@maxcoinnz @maxkeiser @maxcoinproject @stacyherbert There are never enough tulips.... #bitcoin",,@maxcoinnz @maxkeiser @maxcoinproject @stacyherbert,#bitcoin,"432302657617657857",https://twitter.com/rcwhalen/status/432302657617657857
BitcoinMarket2,2014-02-08 16:59,0,0,"1 Bitcoin = 655.5249 USD. Bitcoin has increased by 10.5249 USD in 30 mins. Live Price: http:// is.gd/enPbTV #bitcoin #btc",,,#bitcoin #btc,"432302592467931136",https://twitter.com/BitcoinMarket2/status/432302592467931136
blockchainbot,2014-02-08 16:58,0,0,"New #bitcoin block 0000000000000000389c83e2d0ed164ecebbb1685cbc4a2ffdae4233e12b4e83 mined at height 284882.",,,#bitcoin,"432302403124072448",https://twitter.com/blockchainbot/status/432302403124072448
BTCNewsTicker,2014-02-08 16:58,0,0,"#BitCoin Marketvalue Bitstamp Highest/Lowest 24h H: 723 $ L: 662.01 $ Last: Bid 682.49 $ Sell 675.01 $",,,#BitCoin,"432302342072197120",https://twitter.com/BTCNewsTicker/status/432302342072197120
DavidJamesJnr,2014-02-08 16:57,1,0,"State of Florida Arrests #Bitcoin Exchangers http:// bit.ly/1kp1lvW",,,#Bitcoin,"432302288640561152",https://twitter.com/DavidJamesJnr/status/432302288640561152
AleAmicis,2014-02-08 16:57,0,0,"Sign Up For a Free Bitcoin #tweet4btc #bitcoin #1Ckepc5y9sFnXhLSZh1TdBePRCAAJLHUv6",,,#tweet4btc #bitcoin #1Ckepc5y9sFnXhLSZh1TdBePRCAAJLHUv6,"432302130708238337",https://twitter.com/AleAmicis/status/432302130708238337
