username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
bitcoineconomy,2011-01-22 16:16,0,0,"1 BTC = $0.43 USD, Size: 5.20M BTC, Last 24h: 0.08M BTC in 1.5K trx, Difficulty: 18.4K, Forum posts/day: 94, Nodes: 3.1K, #bitcoin",,,#bitcoin,"28954121818087424",https://twitter.com/bitcoineconomy/status/28954121818087424
bitcoinrebate,2011-01-22 13:22,0,0,"PS3 Dual Triggers (Accessory) tagged "accessories" 83 times: PS3 Dual Trigge... http://amzn.to/hOBKWt #bitcoin #rebate #us",,,#bitcoin #rebate #us,"28910359670693888",https://twitter.com/bitcoinrebate/status/28910359670693888
obinine,2011-01-22 12:20,0,0,"Sometime in the night hardrock1 generated another block making me a #bitcoin thousandaire. Wahoo!",,,#bitcoin,"28894857829285888",https://twitter.com/obinine/status/28894857829285888
tonybosma,2011-01-22 11:56,1,0,"#Bitcoin - a Step Toward Censorship-Resistant Digital Currency http://bit.ly/i6yjhv #toekomst",,,#Bitcoin #toekomst,"28888751132385280",https://twitter.com/tonybosma/status/28888751132385280
bitcoinpoet,2011-01-22 11:11,0,0,"explore my optimistic world: Page chat: EFF: Bitcoin - a Step Toward Censorship-Resistant Digital Curre... http://bit.ly/hHCj4x #bitcoin",,,#bitcoin,"28877441573322753",https://twitter.com/bitcoinpoet/status/28877441573322753
bitcoinpoet,2011-01-22 11:11,0,0,"The Anarchist Mother: Police: Most Popular Posts. Donate Bitcoin 1MauyvP7cRMr8jrtwdCxnTuvVzkaqCLFvd. Ca... http://bit.ly/fPHRo1 #bitcoin",,,#bitcoin,"28877437521629184",https://twitter.com/bitcoinpoet/status/28877437521629184
bitcoinrebate,2011-01-22 04:40,0,0,"#1: Avatar, version longue - Coffret collector 3 Blu-ray [Blu-ray]: Avatar, version longue... http://amzn.to/fnlWaW #bitcoin #rebate #fr",,,#1 #bitcoin #rebate #fr,"28778931922407424",https://twitter.com/bitcoinrebate/status/28778931922407424
asherp,2011-01-21 18:06,0,0,"@brucewagner missed the #bitcoin show this morning. Was it recorded?",,@brucewagner,#bitcoin,"28619431991058432",https://twitter.com/asherp/status/28619431991058432
asherp,2011-01-21 18:00,0,0,"@ioerror nice EFF article - do you think #Bitcoin is sufficiently anonymous compared to credit cards?",,@ioerror,#Bitcoin,"28618020750364672",https://twitter.com/asherp/status/28618020750364672
giyom,2011-01-21 17:12,0,0,"Also mentions Ripple > RT @eff #Bitcoin - a step toward censorship-resistant digital currency https://eff.org/r.1xc",,@eff,#Bitcoin,"28605961274920960",https://twitter.com/giyom/status/28605961274920960
bitcoinpoet,2011-01-22 11:11,0,0,"Bitcoin – a Step Toward Censorship-Resistant Digital Currency: Bitcoin – a Step Toward Censorship-Resis... http://bit.ly/gLw8c9 #bitcoin",,,#bitcoin,"28877442634481664",https://twitter.com/bitcoinpoet/status/28877442634481664
bitcoinpoet,2011-01-22 08:10,0,0,"EFF Bitcoin a Step Toward CensorshipResistant Digital Currency Digg: Bitcoin, created in 2009 by Satosh... http://bit.ly/f8dTyy #bitcoin",,,#bitcoin,"28831972340006912",https://twitter.com/bitcoinpoet/status/28831972340006912
bitcoinpoet,2011-01-22 02:09,0,0,"bitcoin - Debian NEW package overview: bitcoin (0.3.19~dfsg-4) unstable; urgency=low [ Micah Anderson ]... http://bit.ly/e0ldEJ #bitcoin",,,#bitcoin,"28740934116048896",https://twitter.com/bitcoinpoet/status/28740934116048896
bitcoinpoet,2011-01-22 02:09,0,0,"Operation Fabulous: Advertising platform with Bitcoin: Welcome bitcoin users. Welcome to Operation Fabu... http://bit.ly/hXavsL #bitcoin",,,#bitcoin,"28740933369462786",https://twitter.com/bitcoinpoet/status/28740933369462786
bitcoinpoet,2011-01-22 02:09,0,0,"Bitcoin - a Step Toward Censorship-Resistant Digital Currency ...: Bitcoin - a Step Toward Censorship-R... http://bit.ly/fKZbh2 #bitcoin",,,#bitcoin,"28740932585136129",https://twitter.com/bitcoinpoet/status/28740932585136129
bitcoinpoet,2011-01-21 20:07,0,0,"IT is Infinite Threats: Wikileaks, PayPal and virtual currency ...: I think mine is somewhat similar to... http://bit.ly/gVLDUZ #bitcoin",,,#bitcoin,"28649947586895872",https://twitter.com/bitcoinpoet/status/28649947586895872
bitcoinpoet,2011-01-21 20:07,0,0,"» burberry suppliers-burberry body wash-ll non-Chand at sideshem ...: “Zhang siπ Fary led re enjoyine e... http://bit.ly/gu1xL5 #bitcoin",,,#bitcoin,"28649946735448064",https://twitter.com/bitcoinpoet/status/28649946735448064
bitcoinpoet,2011-01-21 20:07,0,0,"Russia's pyramid scheme architect vows to destroy world financial ...: Bitcoin – a Step Toward Censorsh... http://bit.ly/gRj5NT #bitcoin",,,#bitcoin,"28649945640730624",https://twitter.com/bitcoinpoet/status/28649945640730624
